cecha1,cecha2
4.635893107325195,1.52127148514171
4.644737632613051,1.3469933376888883
8.822099575782346,3.2713200261086555
5.008436028336059,2.3970780812326993
4.245937821183985,2.3784433035704717
2.0773953438172468,3.6388702430883084
8.601374199221219,2.407966617887261
6.777286749785346,1.7216814823189828
8.40763023051288,2.534110368067144
3.0687430222862826,3.7828143828524396
3.2575244296510957,3.65283019985021
9.262946103012576,3.7840353962315563
2.839123254684757,4.204786126350534
8.12402512222268,2.2153375559801907
2.3931821080030766,3.619854520529802
2.3050262897254137,5.0554058836229006
4.026068374392865,3.854368146566089
4.423675541890043,1.8441778950938974
8.969145065956456,3.8853933367594182
6.144945289827511,1.1724605312469611
9.773256632059898,4.243426698814202
7.648360747549603,1.7895263434830135
6.952288937543843,1.963974650171295
5.518583069761375,1.4009871514315517
3.0883511206822893,2.3468866116593894
5.064783692722745,1.8124365447133455
3.4687550254739246,4.394323628504293
5.499437454406268,0.7553901961957461
9.117785322583867,3.449304809688129
7.617065526653955,3.02281409150295
4.018779654719991,3.5852371768990627
7.396831102603063,2.4686647530311374
8.671810469815906,4.172464094193902
8.111658634359017,2.083218095828933
3.4349202898320113,3.682454649744167
3.9070401500039074,2.6677438351279523
7.704457576907996,1.7990097941592482
3.5697218811760556,3.8802041175724846
8.225223835681366,0.9608972313249553
2.9900200337109593,3.2637266254390997
4.475529134001907,1.951838171476816
5.309661954778306,0.9134873885567187
8.66195773250179,3.603721142440193
3.747003259674451,2.8460231954685167
5.644850026912463,1.5942669335249426
7.1227058422419525,1.6302901564077394
3.3054999029394905,3.6620387925695503
3.157469867587752,3.1377694349943517
3.347330703324498,2.8369345216398005
4.613488187602144,1.6639122116991416
3.9575435729920043,1.9779141857762046
3.7672535302785044,5.027867919250713
7.787683542847194,3.1963073041554737
3.926731988943353,3.545497882962289
4.078226208029632,3.096592559518599
8.038110234705034,1.8489283510620156
8.729727780098248,2.1522338860548684
8.161806817199007,2.979876354407595
5.041008870685049,1.5503995525129488
2.391746343338921,4.066173458090002
3.3356601217763533,3.0195289829204004
6.813790289711273,2.0334258831180585
8.680040328378333,2.9039111120808103
6.252055645449635,1.8284577326294036
3.336230418881724,2.8823971604818244
3.782280093984171,4.459232444065632
8.126256165010703,2.6534136465952507
8.133043452167138,1.887900848506543
4.061807685083105,1.7692070279498975
3.0049057274355606,3.370102573950573
6.258531663972484,2.1072362419284336
2.74204559022475,3.439985834621262
7.56540331236317,1.2454599881417505
5.837013747421203,1.7001731182857067
7.8703702823808825,1.06653890120977
6.907465695579315,1.2160182590103772
7.487980147113618,3.0297096208771097
4.866185959591373,2.1848215367614934
9.024765398624455,4.42624492690334
2.7305969765046796,3.501832598984148
8.525991914691055,3.0149792207124215
4.388454913372259,1.2598450718298828
6.1137483751545325,0.5614848470279337
8.200231199167519,3.1151741783992803
4.6444606322507,1.6140329492507899
8.615169289543083,3.2132981647329726
4.517859806771138,1.8538762688467503
4.444457228461524,1.9107140097686308
9.108446569902824,4.133228259776404
7.5994521670744435,2.2507775620851485
7.382272026985299,2.490134941815646
4.490673532534576,1.4969479459958244
4.843064990882263,1.4864860883376687
7.098949956298854,1.8629759470347027
5.934054648287557,1.8455576625534091
4.1954902365564815,2.241899808704626
2.371312440767343,3.6556730352462368
9.5544218410287,4.680856159221557
4.001445554440468,4.811393740849853
7.627392151335204,3.791186877084184
3.250722889835096,3.494934797993282
5.070436174890386,1.7809637001685918
8.774770098687396,2.8046026931686105
6.646717432627448,2.4309546727613234
3.8631240764503607,1.7167224328780277
3.884470027480175,1.9905483489374525
9.06710997914063,3.603305193811072
7.309826529897162,1.947495785389109
3.472838959084618,2.862262160004474
9.027742111203196,4.808214732075054
9.083391072386547,2.8078798512977095
8.348625570163513,3.4522758808404306
6.972452745663729,1.6908833113117505
7.171868033752045,1.3497055118574428
3.0751315671632065,4.182581593985896
6.59959020617766,2.071959827952556
7.7146887196052525,1.727933903997599
9.021676139805649,3.6333052039307034
7.469783021491959,2.1234912706411917
2.8150899670516636,3.339072519200145
8.690040620765082,2.5947519873305263
5.655485128090774,0.919898911972874
8.15443957476002,2.4690713196863294
9.26091432238552,3.446300225540684
7.923506325092299,1.7937347948431637
4.28679725510154,2.2036737891736
3.9294280210347328,3.1267019361974966
4.775701889454572,1.4251351345497085
8.267397450930826,2.700079026264937
7.757970444331041,2.2589830619471463
5.979164853339133,1.5803714939158677
5.055451586269735,2.0486243742592882
7.431490909998713,2.953939370078567
9.857465101522415,3.936384703983223
3.241834565839761,2.9523924542798823
4.215540859080834,1.9437062908126266
4.968126928449202,1.1999545339986728
3.228751713588574,3.22401705896816
7.862570727271548,2.102402146967475
8.389709150045778,1.9511024943756463
6.655793421250357,1.6375298168975982
4.37410671064781,2.9920906797651026
4.695377940955966,1.3470653620285964
4.490745333295621,1.5865340763975113
7.675227855619152,2.2097164355970134
5.797157804847104,2.791092932691167
8.85300492971658,3.527121186835017
8.198644533397317,2.901544568991353
7.662815175975766,1.2055477475280705
3.191218901807118,2.2838658770117704
3.4464275539736478,3.310383443037601
6.725628180978054,1.2021697302801098
6.165011944961437,2.0953106262013774
8.572412821912216,3.4641321888258894
5.0284241787055635,2.1400817574042015
5.729299115190811,1.6991354849889868
3.9439409312926283,2.6235231921113185
8.366830467207643,3.182113248499337
7.717819671312767,2.3075291193459915
5.158518050199389,1.892568948466929
6.108910604652804,1.0231952210776234
3.6763373983589087,2.1255438969812754
2.765233042782689,3.468719763073273
2.9560634250321147,3.2245826339777137
3.178950155738357,3.954267525464237
4.147863888954003,3.043286374181366
9.953887013722081,4.652372614371446
7.231437730533107,2.4145563227609745
9.473761147013299,3.7005684331245083
7.75807289541971,1.2056927567817182
8.505193124019279,3.4858942231494896
6.603313597872848,1.1839688780860094
8.446315689279473,1.8629203143729436
6.83696500762348,1.213513081057768
8.671259415970054,3.762690142934315
2.8680518131379378,4.366110021733396
6.409210830210679,1.426089300447119
4.427942536279643,1.1669997200844227
5.416081993175581,1.7553101722238604
7.407682439443612,1.92440665259466
3.649237860876972,3.6952192983031678
3.296000390211288,4.462007383116191
4.363112483557108,2.7194172804843797
6.090280824480031,1.3266345577764402
2.497755228616725,2.8223759322555946
6.275534690297313,1.6815207186137395
5.581414978483319,2.1227000278595796
